Year,Film,Nominee,Winner,id
2017,"I, Tonya",Steven Rogers,FALSE,bafta-bosp.csv
2017,Lady Bird,Greta Gerwig,FALSE,bafta-bosp.csv
2017,The Shape of Water,Guillermo del Toro and Vanessa Taylor,FALSE,bafta-bosp.csv
2018,The Favourite,Deborah Davis and Tony McNamara,TRUE,bafta-bosp.csv
2018,Cold War,Paweł Pawlikowski and Janusz Głowacki,FALSE,bafta-bosp.csv
2018,Green Book,"Nick Vallelonga, Brian Hayes Currie and Peter Farrelly",FALSE,bafta-bosp.csv
2018,Roma,Alfonso Cuarón,FALSE,bafta-bosp.csv
2018,Vice,Adam McKay,FALSE,bafta-bosp.csv
2019,Parasite,Han Jin Won and Bong Joon-ho,TRUE,bafta-bosp.csv
2019,Booksmart,"Susanna Fogel, Emily Halpern, Sarah Haskins and Katie Silberman",FALSE,bafta-bosp.csv
2019,Marriage Story,Noah Baumbach,FALSE,bafta-bosp.csv
2019,Knives Out,Rian Johnson,FALSE,bafta-bosp.csv
2019,Once Upon a Time in Hollywood,Quentin Tarantino,FALSE,bafta-bosp.csv
2020,Promising Young Woman,Emerald Fennell,TRUE,bafta-bosp.csv
2020,Another Round,Tobias Lindholm and Thomas Vinterberg,FALSE,bafta-bosp.csv
2020,Mank,Jack Fincher,FALSE,bafta-bosp.csv
2020,Rocks,Theresa Ikoko and Claire Wilson,FALSE,bafta-bosp.csv
2020,The Trial of the Chicago 7,Aaron Sorkin,FALSE,bafta-bosp.csv
2021,Licorice Pizza,Paul Thomas Anderson,TRUE,bafta-bosp.csv
2021,Being the Ricardos,Aaron Sorkin,FALSE,bafta-bosp.csv
2021,Belfast,Kenneth Branagh,FALSE,bafta-bosp.csv
2021,Don't Look Up,Adam McKay,FALSE,bafta-bosp.csv
2021,King Richard,Zach Baylin,FALSE,bafta-bosp.csv
2022,The Banshees of Inisherin,Martin McDonagh,TRUE,bafta-bosp.csv
2022,Everything Everywhere All at Once,Daniel Kwan and Daniel Scheinert,FALSE,bafta-bosp.csv
2022,The Fabelmans,Tony Kushner and Steven Spielberg,FALSE,bafta-bosp.csv
2022,Tár,Todd Field,FALSE,bafta-bosp.csv
2022,Triangle of Sadness,Ruben Östlund,FALSE,bafta-bosp.csv
2023,Anatomy of a Fall,Justine Triet and Arthur Harari,TRUE,bafta-bosp.csv
2023,Barbie,Greta Gerwig and Noah Baumbach,FALSE,bafta-bosp.csv
2023,The Holdovers,David Hemingson,FALSE,bafta-bosp.csv
2023,Maestro,Bradley Cooper and Josh Singer,FALSE,bafta-bosp.csv
2023,Past Lives,Celine Song,FALSE,bafta-bosp.csv
2024,A Real Pain,Jesse Eisenberg,TRUE,bafta-bosp.csv
2024,Anora,Sean Baker,FALSE,bafta-bosp.csv
2024,The Brutalist,Brady Corbet and Mona Fastvold,FALSE,bafta-bosp.csv
2024,Kneecap,"Rich Peppiatt, Naoise Ó Cairealláin, Liam Óg Ó Hannaidh, and JJ Ó Dochartaigh",FALSE,bafta-bosp.csv
2024,The Substance,Coralie Fargeat,FALSE,bafta-bosp.csv
1947,The Best Years of Our Lives,William Wyler,TRUE,bafta-bp.csv
1948,Hamlet,Laurence Olivier,TRUE,bafta-bp.csv
1948,Crossfire,Edward Dmytryk,FALSE,bafta-bp.csv
1948,The Fallen Idol,Carol Reed,FALSE,bafta-bp.csv
1948,Monsieur Vincent,Maurice Cloche,FALSE,bafta-bp.csv
1948,The Naked City,Jules Dassin,FALSE,bafta-bp.csv
1948,Paisan,Roberto Rossellini,FALSE,bafta-bp.csv
1948,Four Steps in the Clouds,Alessandro Blasetti,FALSE,bafta-bp.csv
1949,Bicycle Thieves,Vittorio De Sica,TRUE,bafta-bp.csv
1949,The Berliner,R. A. Stemmle,FALSE,bafta-bp.csv
1949,The Last Stage,Wanda Jakubowska,FALSE,bafta-bp.csv
1949,The Set-Up,Robert Wise,FALSE,bafta-bp.csv
1949,The Third Man,Carol Reed,FALSE,bafta-bp.csv
1949,The Treasure of the Sierra Madre,John Huston,FALSE,bafta-bp.csv
1949,The Window,Ted Tetzlaff,FALSE,bafta-bp.csv
1950,All About Eve,Joseph L. Mankiewicz,TRUE,bafta-bp.csv
1950,The Asphalt Jungle,John Huston,FALSE,bafta-bp.csv
1950,Beauty and the Devil,René Clair,FALSE,bafta-bp.csv
1950,Intruder in the Dust,Clarence Brown,FALSE,bafta-bp.csv
1950,The Men,Fred Zinnemann,FALSE,bafta-bp.csv
1950,On the Town,"Stanley Donen, Gene Kelly",FALSE,bafta-bp.csv
1950,Orphée[1],Jean Cocteau,FALSE,bafta-bp.csv
1951,La Ronde,Max Ophüls,TRUE,bafta-bp.csv
1951,An American in Paris,Vincente Minnelli,FALSE,bafta-bp.csv
1951,The Browning Version,Anthony Asquith,FALSE,bafta-bp.csv
1951,Detective Story,William Wyler,FALSE,bafta-bp.csv
1951,Sunday in August,Luciano Emmer,FALSE,bafta-bp.csv
1951,Fourteen Hours,Henry Hathaway,FALSE,bafta-bp.csv
1951,Miss Julie,Alf Sjöberg,FALSE,bafta-bp.csv
1951,The Lavender Hill Mob,Charles Crichton,FALSE,bafta-bp.csv
1951,The Magic Box (1951),John Boulting,FALSE,bafta-bp.csv
1951,The Magic Garden,Donald Swanson,FALSE,bafta-bp.csv
1951,The Man in the White Suit,Alexander Mackendrick,FALSE,bafta-bp.csv
1951,No Resting Place,Paul Rotha,FALSE,bafta-bp.csv
1951,The Red Badge of Courage,John Huston,FALSE,bafta-bp.csv
1951,The Small Miracle,"Maurice Cloche, Ralph Smart",FALSE,bafta-bp.csv
1951,The Sound of Fury,Cyril Endfield,FALSE,bafta-bp.csv
1951,A Walk in the Sun,Lewis Milestone,FALSE,bafta-bp.csv
1951,White Corridors,Pat Jackson,FALSE,bafta-bp.csv
1951,Edward and Caroline,Jacques Becker,FALSE,bafta-bp.csv
1952,The Sound Barrier,David Lean,TRUE,bafta-bp.csv
1952,The African Queen,John Huston,FALSE,bafta-bp.csv
1952,Angels One Five,George More O'Ferrall,FALSE,bafta-bp.csv
1952,The Boy Kumasenu,Sean Graham,FALSE,bafta-bp.csv
1952,Carrie,William Wyler,FALSE,bafta-bp.csv
1952,Casque d'Or,Jacques Becker,FALSE,bafta-bp.csv
1952,"Cry, the Beloved Country",Zoltán Korda,FALSE,bafta-bp.csv
1952,Death of a Salesman,László Benedek,FALSE,bafta-bp.csv
1952,Limelight,Charles Chaplin,FALSE,bafta-bp.csv
1952,Mandy,"Alexander Mackendrick, Fred F. Sears",FALSE,bafta-bp.csv
1952,Miracle in Milan,Vittorio De Sica,FALSE,bafta-bp.csv
1952,The Young and the Damned,Luis Buñuel,FALSE,bafta-bp.csv
1952,Outcast of the Islands,Carol Reed,FALSE,bafta-bp.csv
1952,Rashomon,Akira Kurosawa,FALSE,bafta-bp.csv
1952,The River,Jean Renoir,FALSE,bafta-bp.csv
1952,Singin' in the Rain,"Stanley Donen, Gene Kelly",FALSE,bafta-bp.csv
1952,A Streetcar Named Desire,Elia Kazan,FALSE,bafta-bp.csv
1952,Viva Zapata!,Elia Kazan,FALSE,bafta-bp.csv
1953,Forbidden Games,René Clément,TRUE,bafta-bp.csv
1953,The Bad and the Beautiful,Vincente Minnelli,FALSE,bafta-bp.csv
1953,"Come Back, Little Sheba",Daniel Mann,FALSE,bafta-bp.csv
1953,The Cruel Sea,Charles Frend,FALSE,bafta-bp.csv
1953,Two Cents Worth of Hope,Renato Castellani,FALSE,bafta-bp.csv
1953,From Here to Eternity,Fred Zinnemann,FALSE,bafta-bp.csv
1953,Genevieve,Henry Cornelius,FALSE,bafta-bp.csv
1953,The Heart of the Matter,George More O'Ferrall,FALSE,bafta-bp.csv
1953,Julius Caesar,Joseph L. Mankiewicz,FALSE,bafta-bp.csv
1953,The Kidnappers,Philip Leacock,FALSE,bafta-bp.csv
1953,Lili,Charles Walters,FALSE,bafta-bp.csv
1953,The Medium,Gian-Carlo Menotti,FALSE,bafta-bp.csv
1953,Mogambo,John Ford,FALSE,bafta-bp.csv
1953,Moulin Rouge,John Huston,FALSE,bafta-bp.csv
1953,Are We All Murderers?,André Cayatte,FALSE,bafta-bp.csv
1953,Little World of Don Camillo,Julien Duvivier,FALSE,bafta-bp.csv
1953,Roman Holiday,William Wyler,FALSE,bafta-bp.csv
1953,Shane,George Stevens,FALSE,bafta-bp.csv
1953,The Sun Shines Bright,John Ford,FALSE,bafta-bp.csv
1954,The Wages of Fear,Henri-Georges Clouzot,TRUE,bafta-bp.csv
1954,The Caine Mutiny,Edward Dmytryk,FALSE,bafta-bp.csv
1954,Carrington V.C.,Anthony Asquith,FALSE,bafta-bp.csv
1954,The Divided Heart,Charles Crichton,FALSE,bafta-bp.csv
1954,Doctor in the House,Ralph Thomas,FALSE,bafta-bp.csv
1954,Executive Suite,Robert Wise,FALSE,bafta-bp.csv
1954,"For Better, for Worse",J. Lee Thompson,FALSE,bafta-bp.csv
1954,Hobson's Choice,David Lean,FALSE,bafta-bp.csv
1954,How to Marry a Millionaire,Jean Negulesco,FALSE,bafta-bp.csv
1954,Gate of Hell,Teinosuke Kinugasa,FALSE,bafta-bp.csv
1954,The Maggie,Alexander Mackendrick,FALSE,bafta-bp.csv
1954,The Moon Is Blue,Otto Preminger,FALSE,bafta-bp.csv
1954,On the Waterfront,Elia Kazan,FALSE,bafta-bp.csv
1954,"Bread, Love and Dreams",Luigi Comencini,FALSE,bafta-bp.csv
1954,The Purple Plain,Robert Parrish,FALSE,bafta-bp.csv
1954,Rear Window,Alfred Hitchcock,FALSE,bafta-bp.csv
1954,Riot in Cell Block 11,Don Siegel,FALSE,bafta-bp.csv
1954,Robinson Crusoe,Luis Buñuel,FALSE,bafta-bp.csv
1954,Romeo and Juliet,Renato Castellani,FALSE,bafta-bp.csv
1954,Seven Brides for Seven Brothers,Stanley Donen,FALSE,bafta-bp.csv
1955,Richard III,Laurence Olivier,TRUE,bafta-bp.csv
1955,Bad Day at Black Rock,John Sturges,FALSE,bafta-bp.csv
1955,Carmen Jones,Otto Preminger,FALSE,bafta-bp.csv
1955,The Colditz Story,Guy Hamilton,FALSE,bafta-bp.csv
1955,The Dam Busters,Michael Anderson,FALSE,bafta-bp.csv
1955,East of Eden,Elia Kazan,FALSE,bafta-bp.csv
1955,The Ladykillers,Alexander Mackendrick,FALSE,bafta-bp.csv
1955,Marty,Delbert Mann,FALSE,bafta-bp.csv
1955,The Night My Number Came Up,Leslie Norman,FALSE,bafta-bp.csv
1955,The Prisoner,Peter Glenville,FALSE,bafta-bp.csv
1955,Seven Samurai,Akira Kurosawa,FALSE,bafta-bp.csv
1955,Simba,Brian Desmond Hurst,FALSE,bafta-bp.csv
1955,La Strada,Federico Fellini,FALSE,bafta-bp.csv
1955,Summertime,David Lean,FALSE,bafta-bp.csv
1956,Gervaise,René Clément,TRUE,bafta-bp.csv
1956,Friends for Life,Franco Rossi,FALSE,bafta-bp.csv
1956,Baby Doll,Elia Kazan,FALSE,bafta-bp.csv
1956,The Battle of the River Plate,"Michael Powell, Emeric Pressburger",FALSE,bafta-bp.csv
1956,The Unfrocked One,Léo Joannon,FALSE,bafta-bp.csv
1956,Guys and Dolls,Joseph L. Mankiewicz,FALSE,bafta-bp.csv
1956,The Killing,Stanley Kubrick,FALSE,bafta-bp.csv
1956,The Man Who Never Was,Ronald Neame,FALSE,bafta-bp.csv
1956,The Man with the Golden Arm,Otto Preminger,FALSE,bafta-bp.csv
1956,Picnic,Joshua Logan,FALSE,bafta-bp.csv
1956,The Grasshopper,Samson Samsonov,FALSE,bafta-bp.csv
1956,Reach for the Sky,Lewis Gilbert,FALSE,bafta-bp.csv
1956,Rebel Without a Cause,Nicholas Ray,FALSE,bafta-bp.csv
1956,Shadow,Jerzy Kawalerowicz,FALSE,bafta-bp.csv
1956,Smiles of a Summer Night,Ingmar Bergman,FALSE,bafta-bp.csv
1956,A Town Like Alice,Jack Lee,FALSE,bafta-bp.csv
1956,The Trouble with Harry,Alfred Hitchcock,FALSE,bafta-bp.csv
1956,War and Peace,King Vidor,FALSE,bafta-bp.csv
1956,Yield to the Night,J. Lee Thompson,FALSE,bafta-bp.csv
1957,The Bridge on the River Kwai,David Lean,TRUE,bafta-bp.csv
1957,12 Angry Men,Sidney Lumet,FALSE,bafta-bp.csv
1957,3:10 to Yuma,Delmer Daves,FALSE,bafta-bp.csv
1957,The Bachelor Party,Delbert Mann,FALSE,bafta-bp.csv
1957,He Who Must Die,Jules Dassin,FALSE,bafta-bp.csv
1957,Edge of the City,Martin Ritt,FALSE,bafta-bp.csv
1957,"Heaven Knows, Mr. Allison",John Huston,FALSE,bafta-bp.csv
1957,Pather Panchali,Satyajit Ray,FALSE,bafta-bp.csv
1957,Paths of Glory,Stanley Kubrick,FALSE,bafta-bp.csv
1957,Gates of Paris,René Clair,FALSE,bafta-bp.csv
1957,The Prince and the Showgirl,Laurence Olivier,FALSE,bafta-bp.csv
1957,The Shiralee,Leslie Norman,FALSE,bafta-bp.csv
1957,That Night!,John Newland,FALSE,bafta-bp.csv
1957,The Tin Star,Anthony Mann,FALSE,bafta-bp.csv
1957,A Man Escaped,Robert Bresson,FALSE,bafta-bp.csv
1957,Windom's Way,Ronald Neame,FALSE,bafta-bp.csv
1958,Room at the Top,Jack Clayton,TRUE,bafta-bp.csv
1958,Aparajito,Satyajit Ray,FALSE,bafta-bp.csv
1958,Cat on a Hot Tin Roof,Richard Brooks,FALSE,bafta-bp.csv
1958,The Defiant Ones,Stanley Kramer,FALSE,bafta-bp.csv
1958,Ice Cold in Alex,J. Lee Thompson,FALSE,bafta-bp.csv
1958,Indiscreet,Stanley Donen,FALSE,bafta-bp.csv
1958,The Cranes Are Flying,Mikhail Kalatozov,FALSE,bafta-bp.csv
1958,No Down Payment,Martin Ritt,FALSE,bafta-bp.csv
1958,Nights of Cabiria,Federico Fellini,FALSE,bafta-bp.csv
1958,Orders to Kill,Anthony Asquith,FALSE,bafta-bp.csv
1958,Sea of Sand,Guy Green,FALSE,bafta-bp.csv
1958,The Sheepman,George Marshall,FALSE,bafta-bp.csv
1958,Wild Strawberries,Ingmar Bergman,FALSE,bafta-bp.csv
1958,The Young Lions,Edward Dmytryk,FALSE,bafta-bp.csv
1959,Ben-Hur,William Wyler,TRUE,bafta-bp.csv
1959,Anatomy of a Murder,Otto Preminger,FALSE,bafta-bp.csv
1959,The Magician,Ingmar Bergman,FALSE,bafta-bp.csv
1959,The Big Country,William Wyler,FALSE,bafta-bp.csv
1959,Compulsion,Richard Fleischer,FALSE,bafta-bp.csv
1959,Gigi,Vincente Minnelli,FALSE,bafta-bp.csv
1959,Look Back in Anger,Tony Richardson,FALSE,bafta-bp.csv
1959,Maigret Sets a Trap,Jean Delannoy,FALSE,bafta-bp.csv
1959,North West Frontier,J. Lee Thompson,FALSE,bafta-bp.csv
1959,The Nun's Story,Fred Zinnemann,FALSE,bafta-bp.csv
1959,Ashes and Diamonds,Andrzej Wajda,FALSE,bafta-bp.csv
1959,Sapphire,Basil Dearden,FALSE,bafta-bp.csv
1959,Some Like It Hot,Billy Wilder,FALSE,bafta-bp.csv
1959,Tiger Bay,J. Lee Thompson,FALSE,bafta-bp.csv
1959,Yesterday's Enemy,Val Guest,FALSE,bafta-bp.csv
1960,The Apartment,Billy Wilder,TRUE,bafta-bp.csv
1960,The 400 Blows,François Truffaut,FALSE,bafta-bp.csv
1960,The Angry Silence,Guy Green,FALSE,bafta-bp.csv
1960,The Adventure,Michelangelo Antonioni,FALSE,bafta-bp.csv
1960,La Dolce Vita,Federico Fellini,FALSE,bafta-bp.csv
1960,Elmer Gantry,Richard Brooks,FALSE,bafta-bp.csv
1960,Hiroshima mon amour,Alain Resnais,FALSE,bafta-bp.csv
1960,Inherit the Wind,Stanley Kramer,FALSE,bafta-bp.csv
1960,Let's Make Love,George Cukor,FALSE,bafta-bp.csv
1960,Black Orpheus,Marcel Camus,FALSE,bafta-bp.csv
1960,Never on Sunday,Jules Dassin,FALSE,bafta-bp.csv
1960,Saturday Night and Sunday Morning,Karel Reisz,FALSE,bafta-bp.csv
1960,Shadows,John Cassavetes,FALSE,bafta-bp.csv
1960,Spartacus,Stanley Kubrick,FALSE,bafta-bp.csv
1960,The Testament of Orpheus,Jean Cocteau,FALSE,bafta-bp.csv
1960,The Trials of Oscar Wilde,Ken Hughes,FALSE,bafta-bp.csv
1960,Tunes of Glory,Ronald Neame,FALSE,bafta-bp.csv
1961,Ballad of a Soldier,Grigori Chukhrai,TRUE,bafta-bp.csv
1961,The Hustler,Robert Rossen,FALSE,bafta-bp.csv
1961,The World of Apu,Satyajit Ray,FALSE,bafta-bp.csv
1961,The Innocents,Jack Clayton,FALSE,bafta-bp.csv
1961,Judgment at Nuremberg,Stanley Kramer,FALSE,bafta-bp.csv
1961,The Long and the Short and the Tall,Leslie Norman,FALSE,bafta-bp.csv
1961,Rocco and His Brothers,Luchino Visconti,FALSE,bafta-bp.csv
1961,The Sundowners,Fred Zinnemann,FALSE,bafta-bp.csv
1961,A Taste of Honey,Tony Richardson,FALSE,bafta-bp.csv
1961,The Hole,Jacques Becker,FALSE,bafta-bp.csv
1961,Whistle Down the Wind,Bryan Forbes,FALSE,bafta-bp.csv
1962,Lawrence of Arabia,David Lean,TRUE,bafta-bp.csv
1962,Last Year at Marienbad,Alain Resnais,FALSE,bafta-bp.csv
1962,Billy Budd,Peter Ustinov,FALSE,bafta-bp.csv
1962,The Elusive Corporal,Jean Renoir,FALSE,bafta-bp.csv
1962,The Lady with the Dog,Iosif Kheifits,FALSE,bafta-bp.csv
1962,The Naked Island,Kaneto Shindō,FALSE,bafta-bp.csv
1962,Jules and Jim,François Truffaut,FALSE,bafta-bp.csv
1962,A Kind of Loving,John Schlesinger,FALSE,bafta-bp.csv
1962,The L-Shaped Room,Bryan Forbes,FALSE,bafta-bp.csv
1962,Lola,Jacques Demy,FALSE,bafta-bp.csv
1962,The Manchurian Candidate,John Frankenheimer,FALSE,bafta-bp.csv
1962,The Miracle Worker,Arthur Penn,FALSE,bafta-bp.csv
1962,Only Two Can Play,Sidney Gilliat,FALSE,bafta-bp.csv
1962,Phaedra,Jules Dassin,FALSE,bafta-bp.csv
1962,Through a Glass Darkly,Ingmar Bergman,FALSE,bafta-bp.csv
1962,Thou Shalt Not Kill,Claude Autant-Lara,FALSE,bafta-bp.csv
1962,The Long Absence,Henri Colpi,FALSE,bafta-bp.csv
1962,West Side Story,"Jerome Robbins, Robert Wise",FALSE,bafta-bp.csv
1963,Tom Jones,Tony Richardson,TRUE,bafta-bp.csv
1963,8½,Federico Fellini,FALSE,bafta-bp.csv
1963,Billy Liar,John Schlesinger,FALSE,bafta-bp.csv
1963,David and Lisa,Frank Perry,FALSE,bafta-bp.csv
1963,Days of Wine and Roses,Blake Edwards,FALSE,bafta-bp.csv
1963,Divorce Italian Style,Pietro Germi,FALSE,bafta-bp.csv
1963,Hud,Martin Ritt,FALSE,bafta-bp.csv
1963,Knife in the Water,Roman Polanski,FALSE,bafta-bp.csv
1963,The Four Days of Naples,Nanni Loy,FALSE,bafta-bp.csv
1963,The Servant,Joseph Losey,FALSE,bafta-bp.csv
1963,This Sporting Life,Lindsay Anderson,FALSE,bafta-bp.csv
1963,To Kill a Mockingbird,Robert Mulligan,FALSE,bafta-bp.csv
1964,Dr. Strangelove,Stanley Kubrick,TRUE,bafta-bp.csv
1964,Becket,Peter Glenville,FALSE,bafta-bp.csv
1964,The Pumpkin Eater,Jack Clayton,FALSE,bafta-bp.csv
1964,The Train,John Frankenheimer,FALSE,bafta-bp.csv
1965,My Fair Lady,George Cukor,TRUE,bafta-bp.csv
1965,Hamlet,Grigori Kozintsev,FALSE,bafta-bp.csv
1965,The Hill,Sidney Lumet,FALSE,bafta-bp.csv
1965,The Knack ...and How to Get It,Richard Lester,FALSE,bafta-bp.csv
1965,Zorba the Greek,Michael Cacoyannis,FALSE,bafta-bp.csv
1966,Who's Afraid of Virginia Woolf?,Mike Nichols,TRUE,bafta-bp.csv
1966,Doctor Zhivago,David Lean,FALSE,bafta-bp.csv
1966,Morgan – A Suitable Case for Treatment,Karel Reisz,FALSE,bafta-bp.csv
1966,The Spy Who Came in From The Cold,Martin Ritt,FALSE,bafta-bp.csv
1967,A Man for All Seasons,Fred Zinnemann,TRUE,bafta-bp.csv
1967,Bonnie and Clyde,Arthur Penn,FALSE,bafta-bp.csv
1967,In the Heat of the Night,Norman Jewison,FALSE,bafta-bp.csv
1967,A Man and a Woman,Claude Lelouch,FALSE,bafta-bp.csv
1968,The Graduate,Mike Nichols,TRUE,bafta-bp.csv
1968,2001: A Space Odyssey,Stanley Kubrick,FALSE,bafta-bp.csv
1968,Oliver!,Carol Reed,FALSE,bafta-bp.csv
1968,Closely Observed Trains,Jiří Menzel,FALSE,bafta-bp.csv
1969,Midnight Cowboy,John Schlesinger,TRUE,bafta-bp.csv
1969,Oh! What a Lovely War,Richard Attenborough,FALSE,bafta-bp.csv
1969,Women in Love,Ken Russell,FALSE,bafta-bp.csv
1969,Z,Costa Gavras,FALSE,bafta-bp.csv
1970,Butch Cassidy and the Sundance Kid,George Roy Hill,TRUE,bafta-bp.csv
1970,Kes,Kenneth Loach,FALSE,bafta-bp.csv
1970,M*A*S*H,Robert Altman,FALSE,bafta-bp.csv
1970,Ryan's Daughter,David Lean,FALSE,bafta-bp.csv
1971,Sunday Bloody Sunday,John Schlesinger,TRUE,bafta-bp.csv
1971,The Go-Between,Joseph Losey,FALSE,bafta-bp.csv
1971,Death in Venice,Luchino Visconti,FALSE,bafta-bp.csv
1971,Taking Off,Miloš Forman,FALSE,bafta-bp.csv
1972,Cabaret,Bob Fosse,TRUE,bafta-bp.csv
1972,A Clockwork Orange,Stanley Kubrick,FALSE,bafta-bp.csv
1972,The French Connection,William Friedkin,FALSE,bafta-bp.csv
1972,The Last Picture Show,Peter Bogdanovich,FALSE,bafta-bp.csv
1973,Day for Night,François Truffaut,TRUE,bafta-bp.csv
1973,The Day of the Jackal,Fred Zinnemann,FALSE,bafta-bp.csv
1973,The Discreet Charm of the Bourgeoisie,Luis Buñuel,FALSE,bafta-bp.csv
1973,Don't Look Now,Nicolas Roeg,FALSE,bafta-bp.csv
1974,"Lacombe, Lucien",Louis Malle,TRUE,bafta-bp.csv
1974,Chinatown,Roman Polanski,FALSE,bafta-bp.csv
1974,The Last Detail,Hal Ashby,FALSE,bafta-bp.csv
1974,Murder on the Orient Express,Sidney Lumet,FALSE,bafta-bp.csv
1975,Alice Doesn't Live Here Anymore,Martin Scorsese,TRUE,bafta-bp.csv
1975,Barry Lyndon,Stanley Kubrick,FALSE,bafta-bp.csv
1975,Dog Day Afternoon,Sidney Lumet,FALSE,bafta-bp.csv
1975,Jaws,Steven Spielberg,FALSE,bafta-bp.csv
1976,One Flew Over the Cuckoo's Nest,Miloš Forman,TRUE,bafta-bp.csv
1976,All the President's Men,Alan J. Pakula,FALSE,bafta-bp.csv
1976,Bugsy Malone,Alan Parker,FALSE,bafta-bp.csv
1976,Taxi Driver,Martin Scorsese,FALSE,bafta-bp.csv
1977,Annie Hall,Woody Allen,TRUE,bafta-bp.csv
1977,A Bridge Too Far,Richard Attenborough,FALSE,bafta-bp.csv
1977,Network,Sidney Lumet,FALSE,bafta-bp.csv
1977,Rocky,John G. Avildsen,FALSE,bafta-bp.csv
1978,Julia,Fred Zinnemann,TRUE,bafta-bp.csv
1978,Close Encounters of the Third Kind,Steven Spielberg,FALSE,bafta-bp.csv
1978,Midnight Express,Alan Parker,FALSE,bafta-bp.csv
1978,Star Wars,George Lucas,FALSE,bafta-bp.csv
1979,Manhattan,Woody Allen,TRUE,bafta-bp.csv
1979,Apocalypse Now,Francis Coppola,FALSE,bafta-bp.csv
1979,The China Syndrome,James Bridges,FALSE,bafta-bp.csv
1979,The Deer Hunter,Michael Cimino,FALSE,bafta-bp.csv
1980,The Elephant Man,David Lynch,TRUE,bafta-bp.csv
1980,Being There,Hal Ashby,FALSE,bafta-bp.csv
1980,Kagemusha,Akira Kurosawa,FALSE,bafta-bp.csv
1980,Kramer vs. Kramer,Robert Benton,FALSE,bafta-bp.csv
1981,Chariots of Fire,Hugh Hudson,TRUE,bafta-bp.csv
1981,Atlantic City,Louis Malle,FALSE,bafta-bp.csv
1981,The French Lieutenant's Woman,Karel Reisz,FALSE,bafta-bp.csv
1981,Gregory's Girl,Bill Forsyth,FALSE,bafta-bp.csv
1981,Raiders of the Lost Ark,Steven Spielberg,FALSE,bafta-bp.csv
1982,Gandhi,Richard Attenborough,TRUE,bafta-bp.csv
1982,E.T. the Extra-Terrestrial,Steven Spielberg,FALSE,bafta-bp.csv
1982,Missing,Costa Gavras,FALSE,bafta-bp.csv
1982,On Golden Pond,Mark Rydell,FALSE,bafta-bp.csv
1983,Educating Rita,Lewis Gilbert,TRUE,bafta-bp.csv
1983,Heat and Dust,James Ivory,FALSE,bafta-bp.csv
1983,Local Hero,Bill Forsyth,FALSE,bafta-bp.csv
1983,Tootsie,Sydney Pollack,FALSE,bafta-bp.csv
1984,The Killing Fields,Roland Joffé,TRUE,bafta-bp.csv
1984,The Dresser,Peter Yates,FALSE,bafta-bp.csv
1984,"Paris, Texas",Wim Wenders,FALSE,bafta-bp.csv
1984,A Private Function,Malcolm Mowbray,FALSE,bafta-bp.csv
1985,The Purple Rose of Cairo,Woody Allen,TRUE,bafta-bp.csv
1985,Amadeus,Miloš Forman,FALSE,bafta-bp.csv
1985,Back to the Future,Robert Zemeckis,FALSE,bafta-bp.csv
1985,A Passage to India,David Lean,FALSE,bafta-bp.csv
1985,Witness,Peter Weir,FALSE,bafta-bp.csv
1986,A Room with a View,James Ivory,TRUE,bafta-bp.csv
1986,Hannah and Her Sisters,Woody Allen,FALSE,bafta-bp.csv
1986,The Mission,Roland Joffé,FALSE,bafta-bp.csv
1986,Mona Lisa,Neil Jordan,FALSE,bafta-bp.csv
1987,Jean de Florette,Claude Berri,TRUE,bafta-bp.csv
1987,Cry Freedom,Richard Attenborough,FALSE,bafta-bp.csv
1987,Hope and Glory,John Boorman,FALSE,bafta-bp.csv
1987,Radio Days,Woody Allen,FALSE,bafta-bp.csv
1988,The Last Emperor,Bernardo Bertolucci,TRUE,bafta-bp.csv
1988,Au revoir les enfants,Louis Malle,FALSE,bafta-bp.csv
1988,Babette's Feast,Gabriel Axel,FALSE,bafta-bp.csv
1988,A Fish Called Wanda,Charles Crichton,FALSE,bafta-bp.csv
1989,Dead Poets Society,Peter Weir,TRUE,bafta-bp.csv
1989,My Left Foot,Jim Sheridan,FALSE,bafta-bp.csv
1989,Shirley Valentine,Lewis Gilbert,FALSE,bafta-bp.csv
1989,When Harry Met Sally...,Rob Reiner,FALSE,bafta-bp.csv
1990,Goodfellas,Martin Scorsese,TRUE,bafta-bp.csv
1990,Crimes and Misdemeanors,Woody Allen,FALSE,bafta-bp.csv
1990,Driving Miss Daisy,Bruce Beresford,FALSE,bafta-bp.csv
1990,Pretty Woman,Garry Marshall,FALSE,bafta-bp.csv
1991,The Commitments,Alan Parker,TRUE,bafta-bp.csv
1991,Dances with Wolves,Kevin Costner,FALSE,bafta-bp.csv
1991,The Silence of the Lambs,Jonathan Demme,FALSE,bafta-bp.csv
1991,Thelma & Louise,Ridley Scott,FALSE,bafta-bp.csv
1992,Howards End,James Ivory,TRUE,bafta-bp.csv
1992,The Crying Game,Neil Jordan,FALSE,bafta-bp.csv
1992,The Player,Robert Altman,FALSE,bafta-bp.csv
1992,Strictly Ballroom,Baz Luhrmann,FALSE,bafta-bp.csv
1992,Unforgiven,Clint Eastwood,FALSE,bafta-bp.csv
1993,Schindler's List,Steven Spielberg,TRUE,bafta-bp.csv
1993,The Piano,Jane Campion,FALSE,bafta-bp.csv
